timestamp,symbol,order_id,side,qty,price,type,bid,ask,best_bid,best_ask,exit_price,realized_pnl,realized_total,trades_count,winrate,reason,score,delta_score,spread,mid_price,imbalance
2026-03-25T15:06:54.219114+00:00,SRM6,M2603251506540006,1,1.0000,32735.0000,EXIT,32731.0,32735.0,,,,,,,,score_below_exit_threshold,,,4.0,32733.5,0.0
2026-03-25T15:06:54.296919+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:54.398104+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:54.498728+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:54.958478+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:56.714276+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:56.728269+00:00,SRM6,,NONE,,,ENTRY_DECISION,32731.0,32735.0,,,,,,,,score_below_threshold,-0.142,0.000,4.0,32733.5,0.0
2026-03-25T15:06:56.861894+00:00,SRM6,,,,,MD_UPDATE,32731.0,32735.0,,,,,,,,,,,4.0,,0.0
2026-03-25T15:06:56.861894+00:00,SRM6,,NONE,,,ENTRY_DECISION,32731.0,32735.0,,,,,,,,score_below_threshold,-0.142,0.000,4.0,32733.5,0.0
2026-03-25T15:06:59.121797+00:00,SRM6,,,,,MD_SNAPSHOT,32733.0,32734.0,,,,,,,,,,,1.0,32733.5,
2026-03-25T15:06:59.121797+00:00,SRM6,,,,,MD_UPDATE,32733.0,32734.0,,,,,,,,,,,1.0,,-0.4285714285713673
2026-03-25T15:06:59.129803+00:00,SRM6,,SHORT,,,ENTRY_DECISION,32733.0,32734.0,,,,,,,,score_pass,0.965,1.000,1.0,32733.5,-0.4285714285713673
2026-03-25T15:06:59.129803+00:00,SRM6,M2603251506590007,2,1.0,32733.0,ORDER_CREATED,32733.0,32734.0,,,,,,,,,,,1.0,32733.5,-0.4285714285713673
2026-03-25T15:06:59.129803+00:00,SRM6,M2603251506590007,2,1.0000,32733.0000,TRADE_FILLED,32733.0,32734.0,32733.0000,32734.0000,,,,,,,,,1.0,32733.5,-0.4285714285713673
2026-03-25T15:06:59.129803+00:00,SRM6,M2603251506590007,2,1.0,32733.0,SIM_ACCEPT,32733.0,32734.0,,,,,,,,,,,1.0,32733.5,-0.4285714285713673
2026-03-25T15:06:59.129803+00:00,SRM6,M2603251506590007,2,1.0,32733.0000,ENTRY_EXECUTE,32733.0,32734.0,,,,,,,,,,,1.0,32733.5,-0.4285714285713673
2026-03-25T15:06:59.226064+00:00,SRM6,,,,,MD_UPDATE,32733.0,32734.0,,,,,,,,,,,1.0,,-0.4285714285713673
2026-03-25T15:06:59.330248+00:00,SRM6,,,,,MD_UPDATE,32733.0,32734.0,,,,,,,,,,,1.0,,-0.5555555555554939
2026-03-25T15:06:59.637204+00:00,SRM6,,,,,MD_UPDATE,32733.0,32733.0,,,,,,,,,,,0.0,,0.0
2026-03-25T15:06:59.638172+00:00,SRM6,M2603251506590008,1,1.0,32733.0,ORDER_CREATED,32733.0,32733.0,,,,,,,,,,,0.0,32733.5,0.0
2026-03-25T15:06:59.638172+00:00,SRM6,M2603251506590007,1,1.0000,,TRADE_CLOSE,32733.0,32733.0,,,32733.0000,-0.0000,-5.0000,4,0.00%,,,,0.0,32733.5,0.0
2026-03-25T15:06:59.639209+00:00,SRM6,M2603251506590008,1,1.0000,32733.0000,TRADE_FILLED,32733.0,32733.0,32733.0000,32733.0000,,,,,,,,,0.0,32733.5,0.0
2026-03-25T15:06:59.639209+00:00,SRM6,M2603251506590008,1,1.0,32733.0,SIM_ACCEPT,32733.0,32733.0,,,,,,,,,,,0.0,32733.5,0.0
2026-03-25T15:06:59.640204+00:00,SRM6,M2603251506590008,1,1.0000,32733.0000,EXIT,32733.0,32733.0,,,,,,,,score_below_exit_threshold,,,0.0,32733.5,0.0
2026-03-25T15:06:59.692854+00:00,SRM6,,,,,MD_UPDATE,32730.0,32734.0,,,,,,,,,,,4.0,,-0.7499999999999063
2026-03-25T15:07:00.152542+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,0.0
2026-03-25T15:07:00.255541+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,0.0
2026-03-25T15:07:00.359569+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7142857142856123
2026-03-25T15:07:01.433625+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7142857142856123
2026-03-25T15:07:01.443596+00:00,SRM6,,SHORT,,,ENTRY_DECISION,32730.0,32733.0,,,,,,,,score_pass,0.894,1.000,3.0,32733.5,-0.7142857142856123
2026-03-25T15:07:01.444595+00:00,SRM6,M2603251507010009,2,1.0,32730.0,ORDER_CREATED,32730.0,32733.0,,,,,,,,,,,3.0,32733.5,-0.7142857142856123
2026-03-25T15:07:01.444595+00:00,SRM6,M2603251507010009,2,1.0000,32730.0000,TRADE_FILLED,32730.0,32733.0,32730.0000,32733.0000,,,,,,,,,3.0,32733.5,-0.7142857142856123
2026-03-25T15:07:01.444595+00:00,SRM6,M2603251507010009,2,1.0,32730.0,SIM_ACCEPT,32730.0,32733.0,,,,,,,,,,,3.0,32733.5,-0.7142857142856123
2026-03-25T15:07:01.444595+00:00,SRM6,M2603251507010009,2,1.0,32730.0000,ENTRY_EXECUTE,32730.0,32733.0,,,,,,,,,,,3.0,32733.5,-0.7142857142856123
2026-03-25T15:07:01.583596+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7142857142856123
2026-03-25T15:07:01.895598+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7777777777776913
2026-03-25T15:07:02.000597+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7777777777776913
2026-03-25T15:07:02.149596+00:00,SRM6,,,,,MD_UPDATE,32730.0,32733.0,,,,,,,,,,,3.0,,-0.7777777777776913
2026-03-25T15:07:02.563493+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:02.719494+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:02.824497+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:02.927495+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8571428571427959
2026-03-25T15:07:03.442228+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8571428571427959
2026-03-25T15:07:03.708256+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8571428571427959
2026-03-25T15:07:03.853257+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8571428571427959
2026-03-25T15:07:03.961253+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:04.160257+00:00,SRM6,,,,,MD_SNAPSHOT,32730.0,32731.0,,,,,,,,,,,1.0,32730.5,
2026-03-25T15:07:04.160257+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:04.267013+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:04.368010+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:04.527010+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8181818181817438
2026-03-25T15:07:05.546560+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8181818181817438
2026-03-25T15:07:05.696526+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8181818181817438
2026-03-25T15:07:05.853528+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:06.369670+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:06.984818+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:07.136977+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.8461538461537811
2026-03-25T15:07:08.676583+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:09.343640+00:00,SRM6,,,,,MD_SNAPSHOT,32730.0,32731.0,,,,,,,,,,,1.0,32730.5,
2026-03-25T15:07:09.343640+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:09.493478+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:09.646480+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:09.806478+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.073757+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.175757+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.326757+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.477757+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.584255+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.684980+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.782974+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7499999999999063
2026-03-25T15:07:13.882952+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.042980+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.147752+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.251367+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.355396+00:00,SRM6,,,,,MD_SNAPSHOT,32730.0,32731.0,,,,,,,,,,,1.0,32730.5,
2026-03-25T15:07:14.356369+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.459368+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.564367+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.663367+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.769396+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.875365+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:14.970366+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:15.069367+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.7142857142856123
2026-03-25T15:07:15.174364+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.4999999999999375
2026-03-25T15:07:17.172533+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.19999999999998
2026-03-25T15:07:17.319533+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.19999999999998
2026-03-25T15:07:17.423533+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.11111111111109877
2026-03-25T15:07:17.526533+00:00,SRM6,,,,,MD_UPDATE,32730.0,32731.0,,,,,,,,,,,1.0,,-0.11111111111109877
