instrument,timestamp,session,setup_type,side,pnl,return_risk_adj,win,risk_rub,entry_qty,signal_score,raw_impulse_strength,raw_atr_expansion,raw_retest_speed,raw_htf_score,raw_ema_distance,raw_candle_structure
_hist_candles_1h,2026-02-18 08:00:00+00:00,morning,retest_fast,LONG,86.1963717662477,0.7313605960992321,1,117.85755511847734,1.12,0.5547394506674851,0.3323615160349854,1.270818334964276,1.0,1.0,3.9597647435757186,0.2894736842105263
_hist_candles_1h,2026-02-24 09:00:00+00:00,morning,retest_fast,LONG,19.296819022151332,0.4001565203869964,1,48.22317777925782,0.85,0.5654752155172414,0.4943181818181818,1.7365551447913017,2.0,1.0,7.124267666291108,0.8160919540229885
_hist_candles_1h,2026-02-26 18:00:00+00:00,evening,retest_fast,SHORT,186.25225350047188,2.2884286560710456,1,81.38870880084346,1.12,0.7960761976519998,0.16666666666666666,1.1009006987696963,2.0,1.0,-1.727465567497119,0.7407407407407407
_hist_candles_1h,2026-03-19 07:00:00+00:00,morning,pullback,LONG,-123.54499530770201,-1.3057273206152462,0,94.61776081202682,1.0080000000000002,0.5594571685816704,1.0522388059701493,0.9631264627301894,0.0,1.0,2.4745199033998104,0.723404255319149
